"latitude","longitude","state_name","delay_time"
36.597442,-119.503659,"California",69
36.597442,-119.503659,"California",11
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",69
36.597442,-119.503659,"California",20
36.597442,-119.503659,"California",20
36.597442,-119.503659,"California",6
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",14
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",11
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",32
36.597442,-119.503659,"California",13
36.597442,-119.503659,"California",60
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",70
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",16
36.597442,-119.503659,"California",22
36.597442,-119.503659,"California",47
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",48
36.597442,-119.503659,"California",327
36.597442,-119.503659,"California",19
36.597442,-119.503659,"California",6
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",16
36.597442,-119.503659,"California",9
36.597442,-119.503659,"California",11
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",82
36.597442,-119.503659,"California",18
36.597442,-119.503659,"California",68
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",32
36.597442,-119.503659,"California",14
36.597442,-119.503659,"California",34
36.597442,-119.503659,"California",14
36.597442,-119.503659,"California",6
36.597442,-119.503659,"California",15
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",7
36.597442,-119.503659,"California",9
36.597442,-119.503659,"California",47
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",70
36.597442,-119.503659,"California",110
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",19
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",14
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",21
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",49
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",5
36.597442,-119.503659,"California",6
36.597442,-119.503659,"California",63
36.597442,-119.503659,"California",12
36.597442,-119.503659,"California",223
36.597442,-119.503659,"California",74
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",11
36.597442,-119.503659,"California",9
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",7
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",18
36.597442,-119.503659,"California",9
36.597442,-119.503659,"California",19
36.597442,-119.503659,"California",122
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",18
36.597442,-119.503659,"California",80
36.597442,-119.503659,"California",23
36.597442,-119.503659,"California",50
36.597442,-119.503659,"California",7
36.597442,-119.503659,"California",22
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",32
36.597442,-119.503659,"California",85
36.597442,-119.503659,"California",30
36.597442,-119.503659,"California",32
36.597442,-119.503659,"California",22
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",9
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",50
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",12
36.597442,-119.503659,"California",7
36.597442,-119.503659,"California",11
36.597442,-119.503659,"California",6
36.597442,-119.503659,"California",16
36.597442,-119.503659,"California",9
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",13
36.597442,-119.503659,"California",5
36.597442,-119.503659,"California",34
36.597442,-119.503659,"California",59
36.597442,-119.503659,"California",77
36.597442,-119.503659,"California",9
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",18
36.597442,-119.503659,"California",9
36.597442,-119.503659,"California",47
36.597442,-119.503659,"California",8
36.597442,-119.503659,"California",31
36.597442,-119.503659,"California",282
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",110
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",14
36.597442,-119.503659,"California",180
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",7
36.597442,-119.503659,"California",5
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",6
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",24
36.597442,-119.503659,"California",23
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",15
36.597442,-119.503659,"California",26
36.597442,-119.503659,"California",521
36.597442,-119.503659,"California",25
36.597442,-119.503659,"California",54
36.597442,-119.503659,"California",42
36.597442,-119.503659,"California",5
36.597442,-119.503659,"California",8
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",14
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",19
36.597442,-119.503659,"California",16
36.597442,-119.503659,"California",11
36.597442,-119.503659,"California",97
36.597442,-119.503659,"California",130
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",282
36.597442,-119.503659,"California",17
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",6
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",25
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",13
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",29
36.597442,-119.503659,"California",6
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",308
36.597442,-119.503659,"California",8
36.597442,-119.503659,"California",134
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",17
36.597442,-119.503659,"California",50
36.597442,-119.503659,"California",9
36.597442,-119.503659,"California",11
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",51
36.597442,-119.503659,"California",28
36.597442,-119.503659,"California",23
36.597442,-119.503659,"California",6
36.597442,-119.503659,"California",29
36.597442,-119.503659,"California",19
36.597442,-119.503659,"California",15
36.597442,-119.503659,"California",14
36.597442,-119.503659,"California",9
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",12
36.597442,-119.503659,"California",6
36.597442,-119.503659,"California",7
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",265
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",82
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",6
36.597442,-119.503659,"California",15
36.597442,-119.503659,"California",46
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",5
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",6
36.597442,-119.503659,"California",54
36.597442,-119.503659,"California",38
36.597442,-119.503659,"California",11
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",9
36.597442,-119.503659,"California",17
36.597442,-119.503659,"California",28
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",122
36.597442,-119.503659,"California",15
36.597442,-119.503659,"California",37
36.597442,-119.503659,"California",19
36.597442,-119.503659,"California",72
36.597442,-119.503659,"California",63
36.597442,-119.503659,"California",228
36.597442,-119.503659,"California",34
36.597442,-119.503659,"California",9
36.597442,-119.503659,"California",33
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",23
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",16
36.597442,-119.503659,"California",42
36.597442,-119.503659,"California",72
36.597442,-119.503659,"California",6
36.597442,-119.503659,"California",5
36.597442,-119.503659,"California",31
36.597442,-119.503659,"California",72
36.597442,-119.503659,"California",46
36.597442,-119.503659,"California",12
36.597442,-119.503659,"California",43
36.597442,-119.503659,"California",43
36.597442,-119.503659,"California",21
36.597442,-119.503659,"California",19
36.597442,-119.503659,"California",22
36.597442,-119.503659,"California",239
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",110
36.597442,-119.503659,"California",19
36.597442,-119.503659,"California",20
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",35
36.597442,-119.503659,"California",18
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",29
36.597442,-119.503659,"California",7
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",5
36.597442,-119.503659,"California",18
36.597442,-119.503659,"California",5
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",46
36.597442,-119.503659,"California",47
36.597442,-119.503659,"California",7
36.597442,-119.503659,"California",15
36.597442,-119.503659,"California",17
36.597442,-119.503659,"California",17
36.597442,-119.503659,"California",116
36.597442,-119.503659,"California",119
36.597442,-119.503659,"California",9
36.597442,-119.503659,"California",6
36.597442,-119.503659,"California",98
36.597442,-119.503659,"California",6
36.597442,-119.503659,"California",103
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",9
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",33
36.597442,-119.503659,"California",9
36.597442,-119.503659,"California",38
36.597442,-119.503659,"California",47
36.597442,-119.503659,"California",31
36.597442,-119.503659,"California",34
36.597442,-119.503659,"California",11
36.597442,-119.503659,"California",40
36.597442,-119.503659,"California",20
36.597442,-119.503659,"California",13
36.597442,-119.503659,"California",151
36.597442,-119.503659,"California",23
36.597442,-119.503659,"California",33
36.597442,-119.503659,"California",57
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",48
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",19
36.597442,-119.503659,"California",11
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",40
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",65
36.597442,-119.503659,"California",133
36.597442,-119.503659,"California",42
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",35
36.597442,-119.503659,"California",12
36.597442,-119.503659,"California",7
36.597442,-119.503659,"California",188
36.597442,-119.503659,"California",54
36.597442,-119.503659,"California",112
36.597442,-119.503659,"California",23
36.597442,-119.503659,"California",7
36.597442,-119.503659,"California",28
36.597442,-119.503659,"California",18
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",27
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",61
36.597442,-119.503659,"California",14
36.597442,-119.503659,"California",31
36.597442,-119.503659,"California",9
36.597442,-119.503659,"California",22
36.597442,-119.503659,"California",12
36.597442,-119.503659,"California",17
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",27
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",46
36.597442,-119.503659,"California",17
36.597442,-119.503659,"California",24
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",13
36.597442,-119.503659,"California",84
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",37
36.597442,-119.503659,"California",8
36.597442,-119.503659,"California",110
36.597442,-119.503659,"California",44
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",97
36.597442,-119.503659,"California",13
36.597442,-119.503659,"California",65
36.597442,-119.503659,"California",8
36.597442,-119.503659,"California",8
36.597442,-119.503659,"California",11
36.597442,-119.503659,"California",6
36.597442,-119.503659,"California",15
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",124
36.597442,-119.503659,"California",5
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",43
36.597442,-119.503659,"California",129
36.597442,-119.503659,"California",17
36.597442,-119.503659,"California",166
36.597442,-119.503659,"California",12
36.597442,-119.503659,"California",17
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",6
36.597442,-119.503659,"California",27
36.597442,-119.503659,"California",5
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",34
36.597442,-119.503659,"California",18
36.597442,-119.503659,"California",23
36.597442,-119.503659,"California",13
36.597442,-119.503659,"California",56
36.597442,-119.503659,"California",67
36.597442,-119.503659,"California",27
36.597442,-119.503659,"California",71
36.597442,-119.503659,"California",18
36.597442,-119.503659,"California",8
36.597442,-119.503659,"California",24
36.597442,-119.503659,"California",28
36.597442,-119.503659,"California",5
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",60
36.597442,-119.503659,"California",5
36.597442,-119.503659,"California",81
36.597442,-119.503659,"California",5
36.597442,-119.503659,"California",15
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",24
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",32
36.597442,-119.503659,"California",5
36.597442,-119.503659,"California",5
36.597442,-119.503659,"California",13
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",85
36.597442,-119.503659,"California",5
36.597442,-119.503659,"California",42
36.597442,-119.503659,"California",22
36.597442,-119.503659,"California",2
36.597442,-119.503659,"California",15
36.597442,-119.503659,"California",6
36.597442,-119.503659,"California",83
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",122
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",92
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",19
36.597442,-119.503659,"California",23
36.597442,-119.503659,"California",7
36.597442,-119.503659,"California",13
36.597442,-119.503659,"California",7
36.597442,-119.503659,"California",26
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",17
36.597442,-119.503659,"California",9
36.597442,-119.503659,"California",3
36.597442,-119.503659,"California",130
36.597442,-119.503659,"California",51
36.597442,-119.503659,"California",48
36.597442,-119.503659,"California",50
36.597442,-119.503659,"California",103
36.597442,-119.503659,"California",27
36.597442,-119.503659,"California",8
36.597442,-119.503659,"California",37
36.597442,-119.503659,"California",128
36.597442,-119.503659,"California",8
36.597442,-119.503659,"California",35
36.597442,-119.503659,"California",1
36.597442,-119.503659,"California",13
36.597442,-119.503659,"California",42
36.597442,-119.503659,"California",37
36.597442,-119.503659,"California",7
36.597442,-119.503659,"California",155
36.597442,-119.503659,"California",56
36.597442,-119.503659,"California",58
36.597442,-119.503659,"California",119
36.597442,-119.503659,"California",4
36.597442,-119.503659,"California",5
36.597442,-119.503659,"California",21
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",172
36.597442,-119.503659,"California",18
36.597442,-119.503659,"California",24
36.597442,-119.503659,"California",36
36.597442,-119.503659,"California",61
36.597442,-119.503659,"California",31
36.597442,-119.503659,"California",71
36.597442,-119.503659,"California",24
36.597442,-119.503659,"California",111
36.597442,-119.503659,"California",79
36.597442,-119.503659,"California",70
36.597442,-119.503659,"California",10
36.597442,-119.503659,"California",49
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",371
37.1984,-108.49046,"Colorado",5
37.1984,-108.49046,"Colorado",29
37.1984,-108.49046,"Colorado",48
37.1984,-108.49046,"Colorado",7
37.1984,-108.49046,"Colorado",4
37.1984,-108.49046,"Colorado",9
37.1984,-108.49046,"Colorado",38
37.1984,-108.49046,"Colorado",66
37.1984,-108.49046,"Colorado",6
37.1984,-108.49046,"Colorado",76
37.1984,-108.49046,"Colorado",47
37.1984,-108.49046,"Colorado",51
37.1984,-108.49046,"Colorado",12
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",34
37.1984,-108.49046,"Colorado",13
37.1984,-108.49046,"Colorado",12
37.1984,-108.49046,"Colorado",17
37.1984,-108.49046,"Colorado",166
37.1984,-108.49046,"Colorado",9
37.1984,-108.49046,"Colorado",35
37.1984,-108.49046,"Colorado",10
37.1984,-108.49046,"Colorado",13
37.1984,-108.49046,"Colorado",43
37.1984,-108.49046,"Colorado",25
37.1984,-108.49046,"Colorado",6
37.1984,-108.49046,"Colorado",57
37.1984,-108.49046,"Colorado",23
37.1984,-108.49046,"Colorado",85
37.1984,-108.49046,"Colorado",17
37.1984,-108.49046,"Colorado",3
37.1984,-108.49046,"Colorado",5
37.1984,-108.49046,"Colorado",26
37.1984,-108.49046,"Colorado",8
37.1984,-108.49046,"Colorado",7
37.1984,-108.49046,"Colorado",8
37.1984,-108.49046,"Colorado",5
37.1984,-108.49046,"Colorado",46
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",13
37.1984,-108.49046,"Colorado",1
37.1984,-108.49046,"Colorado",7
37.1984,-108.49046,"Colorado",9
37.1984,-108.49046,"Colorado",12
37.1984,-108.49046,"Colorado",41
37.1984,-108.49046,"Colorado",12
37.1984,-108.49046,"Colorado",798
37.1984,-108.49046,"Colorado",15
37.1984,-108.49046,"Colorado",15
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",33
37.1984,-108.49046,"Colorado",568
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",1
37.1984,-108.49046,"Colorado",312
37.1984,-108.49046,"Colorado",34
37.1984,-108.49046,"Colorado",73
37.1984,-108.49046,"Colorado",63
37.1984,-108.49046,"Colorado",4
37.1984,-108.49046,"Colorado",132
37.1984,-108.49046,"Colorado",56
37.1984,-108.49046,"Colorado",43
37.1984,-108.49046,"Colorado",8
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",33
37.1984,-108.49046,"Colorado",20
37.1984,-108.49046,"Colorado",39
37.1984,-108.49046,"Colorado",3
37.1984,-108.49046,"Colorado",20
37.1984,-108.49046,"Colorado",6
37.1984,-108.49046,"Colorado",33
37.1984,-108.49046,"Colorado",53
37.1984,-108.49046,"Colorado",10
37.1984,-108.49046,"Colorado",27
37.1984,-108.49046,"Colorado",17
37.1984,-108.49046,"Colorado",20
37.1984,-108.49046,"Colorado",32
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",52
37.1984,-108.49046,"Colorado",28
37.1984,-108.49046,"Colorado",7
37.1984,-108.49046,"Colorado",69
37.1984,-108.49046,"Colorado",51
37.1984,-108.49046,"Colorado",15
37.1984,-108.49046,"Colorado",19
37.1984,-108.49046,"Colorado",7
37.1984,-108.49046,"Colorado",17
37.1984,-108.49046,"Colorado",92
37.1984,-108.49046,"Colorado",33
37.1984,-108.49046,"Colorado",125
37.1984,-108.49046,"Colorado",7
37.1984,-108.49046,"Colorado",58
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",39
37.1984,-108.49046,"Colorado",10
37.1984,-108.49046,"Colorado",153
37.1984,-108.49046,"Colorado",20
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",30
37.1984,-108.49046,"Colorado",48
37.1984,-108.49046,"Colorado",22
37.1984,-108.49046,"Colorado",41
37.1984,-108.49046,"Colorado",1
37.1984,-108.49046,"Colorado",7
37.1984,-108.49046,"Colorado",3
37.1984,-108.49046,"Colorado",35
37.1984,-108.49046,"Colorado",13
37.1984,-108.49046,"Colorado",37
37.1984,-108.49046,"Colorado",42
37.1984,-108.49046,"Colorado",30
37.1984,-108.49046,"Colorado",15
37.1984,-108.49046,"Colorado",58
37.1984,-108.49046,"Colorado",5
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",3
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",4
37.1984,-108.49046,"Colorado",67
37.1984,-108.49046,"Colorado",1
37.1984,-108.49046,"Colorado",27
37.1984,-108.49046,"Colorado",324
37.1984,-108.49046,"Colorado",17
37.1984,-108.49046,"Colorado",7
37.1984,-108.49046,"Colorado",3
37.1984,-108.49046,"Colorado",6
37.1984,-108.49046,"Colorado",28
37.1984,-108.49046,"Colorado",7
37.1984,-108.49046,"Colorado",7
37.1984,-108.49046,"Colorado",7
37.1984,-108.49046,"Colorado",1
37.1984,-108.49046,"Colorado",8
37.1984,-108.49046,"Colorado",24
37.1984,-108.49046,"Colorado",46
37.1984,-108.49046,"Colorado",103
37.1984,-108.49046,"Colorado",33
37.1984,-108.49046,"Colorado",8
37.1984,-108.49046,"Colorado",6
37.1984,-108.49046,"Colorado",1
37.1984,-108.49046,"Colorado",28
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",19
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",4
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",5
37.1984,-108.49046,"Colorado",1
37.1984,-108.49046,"Colorado",18
37.1984,-108.49046,"Colorado",6
37.1984,-108.49046,"Colorado",14
37.1984,-108.49046,"Colorado",7
37.1984,-108.49046,"Colorado",25
37.1984,-108.49046,"Colorado",56
37.1984,-108.49046,"Colorado",5
37.1984,-108.49046,"Colorado",13
37.1984,-108.49046,"Colorado",24
37.1984,-108.49046,"Colorado",18
37.1984,-108.49046,"Colorado",193
37.1984,-108.49046,"Colorado",44
37.1984,-108.49046,"Colorado",18
37.1984,-108.49046,"Colorado",36
37.1984,-108.49046,"Colorado",94
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",14
37.1984,-108.49046,"Colorado",5
37.1984,-108.49046,"Colorado",52
37.1984,-108.49046,"Colorado",52
37.1984,-108.49046,"Colorado",869
37.1984,-108.49046,"Colorado",5
37.1984,-108.49046,"Colorado",3
37.1984,-108.49046,"Colorado",61
37.1984,-108.49046,"Colorado",31
37.1984,-108.49046,"Colorado",22
37.1984,-108.49046,"Colorado",10
37.1984,-108.49046,"Colorado",340
37.1984,-108.49046,"Colorado",14
37.1984,-108.49046,"Colorado",100
37.1984,-108.49046,"Colorado",6
37.1984,-108.49046,"Colorado",17
37.1984,-108.49046,"Colorado",26
37.1984,-108.49046,"Colorado",6
37.1984,-108.49046,"Colorado",17
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",4
37.1984,-108.49046,"Colorado",112
37.1984,-108.49046,"Colorado",34
37.1984,-108.49046,"Colorado",3
37.1984,-108.49046,"Colorado",111
37.1984,-108.49046,"Colorado",6
37.1984,-108.49046,"Colorado",1
37.1984,-108.49046,"Colorado",1
37.1984,-108.49046,"Colorado",39
37.1984,-108.49046,"Colorado",35
37.1984,-108.49046,"Colorado",4
37.1984,-108.49046,"Colorado",31
37.1984,-108.49046,"Colorado",15
37.1984,-108.49046,"Colorado",36
37.1984,-108.49046,"Colorado",4
37.1984,-108.49046,"Colorado",5
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",108
37.1984,-108.49046,"Colorado",68
37.1984,-108.49046,"Colorado",12
37.1984,-108.49046,"Colorado",6
37.1984,-108.49046,"Colorado",27
37.1984,-108.49046,"Colorado",5
37.1984,-108.49046,"Colorado",4
37.1984,-108.49046,"Colorado",82
37.1984,-108.49046,"Colorado",28
37.1984,-108.49046,"Colorado",10
37.1984,-108.49046,"Colorado",95
37.1984,-108.49046,"Colorado",17
37.1984,-108.49046,"Colorado",7
37.1984,-108.49046,"Colorado",16
37.1984,-108.49046,"Colorado",9
37.1984,-108.49046,"Colorado",25
37.1984,-108.49046,"Colorado",4
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",37
37.1984,-108.49046,"Colorado",49
37.1984,-108.49046,"Colorado",37
37.1984,-108.49046,"Colorado",7
37.1984,-108.49046,"Colorado",131
37.1984,-108.49046,"Colorado",96
37.1984,-108.49046,"Colorado",14
37.1984,-108.49046,"Colorado",4
37.1984,-108.49046,"Colorado",315
37.1984,-108.49046,"Colorado",193
37.1984,-108.49046,"Colorado",3
37.1984,-108.49046,"Colorado",17
37.1984,-108.49046,"Colorado",25
37.1984,-108.49046,"Colorado",66
37.1984,-108.49046,"Colorado",121
37.1984,-108.49046,"Colorado",12
37.1984,-108.49046,"Colorado",181
37.1984,-108.49046,"Colorado",28
37.1984,-108.49046,"Colorado",84
37.1984,-108.49046,"Colorado",6
37.1984,-108.49046,"Colorado",14
37.1984,-108.49046,"Colorado",188
37.1984,-108.49046,"Colorado",327
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",264
37.1984,-108.49046,"Colorado",7
37.1984,-108.49046,"Colorado",84
37.1984,-108.49046,"Colorado",6
37.1984,-108.49046,"Colorado",75
37.1984,-108.49046,"Colorado",31
37.1984,-108.49046,"Colorado",1
37.1984,-108.49046,"Colorado",27
37.1984,-108.49046,"Colorado",25
37.1984,-108.49046,"Colorado",8
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",12
37.1984,-108.49046,"Colorado",3
37.1984,-108.49046,"Colorado",1
37.1984,-108.49046,"Colorado",272
37.1984,-108.49046,"Colorado",84
37.1984,-108.49046,"Colorado",18
37.1984,-108.49046,"Colorado",19
37.1984,-108.49046,"Colorado",129
37.1984,-108.49046,"Colorado",4
37.1984,-108.49046,"Colorado",14
37.1984,-108.49046,"Colorado",13
37.1984,-108.49046,"Colorado",125
37.1984,-108.49046,"Colorado",46
37.1984,-108.49046,"Colorado",20
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",1
37.1984,-108.49046,"Colorado",11
37.1984,-108.49046,"Colorado",7
37.1984,-108.49046,"Colorado",21
37.1984,-108.49046,"Colorado",4
37.1984,-108.49046,"Colorado",123
37.1984,-108.49046,"Colorado",6
37.1984,-108.49046,"Colorado",174
37.1984,-108.49046,"Colorado",14
37.1984,-108.49046,"Colorado",132
37.1984,-108.49046,"Colorado",82
37.1984,-108.49046,"Colorado",6
37.1984,-108.49046,"Colorado",453
37.1984,-108.49046,"Colorado",18
37.1984,-108.49046,"Colorado",1
37.1984,-108.49046,"Colorado",14
37.1984,-108.49046,"Colorado",66
37.1984,-108.49046,"Colorado",8
37.1984,-108.49046,"Colorado",14
37.1984,-108.49046,"Colorado",9
37.1984,-108.49046,"Colorado",5
37.1984,-108.49046,"Colorado",5
37.1984,-108.49046,"Colorado",57
37.1984,-108.49046,"Colorado",40
37.1984,-108.49046,"Colorado",64
37.1984,-108.49046,"Colorado",39
37.1984,-108.49046,"Colorado",111
37.1984,-108.49046,"Colorado",2
37.1984,-108.49046,"Colorado",25
37.1984,-108.49046,"Colorado",13
37.1984,-108.49046,"Colorado",41
37.1984,-108.49046,"Colorado",21
37.1984,-108.49046,"Colorado",5
37.1984,-108.49046,"Colorado",3
37.1984,-108.49046,"Colorado",65
37.1984,-108.49046,"Colorado",28
37.1984,-108.49046,"Colorado",27
37.1984,-108.49046,"Colorado",64
37.1984,-108.49046,"Colorado",135
37.1984,-108.49046,"Colorado",18
37.1984,-108.49046,"Colorado",5
37.1984,-108.49046,"Colorado",28
37.1984,-108.49046,"Colorado",13
37.1984,-108.49046,"Colorado",73
37.1984,-108.49046,"Colorado",22
37.1984,-108.49046,"Colorado",12
37.1984,-108.49046,"Colorado",17
37.1984,-108.49046,"Colorado",41
37.1984,-108.49046,"Colorado",6
37.1984,-108.49046,"Colorado",3
37.1984,-108.49046,"Colorado",14
37.1984,-108.49046,"Colorado",18
37.1984,-108.49046,"Colorado",3
37.1984,-108.49046,"Colorado",78
37.1984,-108.49046,"Colorado",45
37.1984,-108.49046,"Colorado",134
37.1984,-108.49046,"Colorado",22
37.1984,-108.49046,"Colorado",169
37.1984,-108.49046,"Colorado",3
37.1984,-108.49046,"Colorado",1
37.1984,-108.49046,"Colorado",17
37.1984,-108.49046,"Colorado",3
37.1984,-108.49046,"Colorado",112
37.1984,-108.49046,"Colorado",12
37.1984,-108.49046,"Colorado",5
37.1984,-108.49046,"Colorado",13
37.1984,-108.49046,"Colorado",3
37.1984,-108.49046,"Colorado",47
37.1984,-108.49046,"Colorado",12
37.1984,-108.49046,"Colorado",44
37.1984,-108.49046,"Colorado",20
37.1984,-108.49046,"Colorado",3
37.1984,-108.49046,"Colorado",37
37.1984,-108.49046,"Colorado",19
37.1984,-108.49046,"Colorado",143
37.1984,-108.49046,"Colorado",11
37.1984,-108.49046,"Colorado",30
37.1984,-108.49046,"Colorado",12
37.1984,-108.49046,"Colorado",12
37.1984,-108.49046,"Colorado",32
37.1984,-108.49046,"Colorado",39
37.1984,-108.49046,"Colorado",7
