"state_name","latitude","longitude","delay_time"
"Florida",28.067028627597,-82.0196401886243,4
"Florida",27.862952775188,-82.7275865743469,11
"Florida",28.0272340302879,-82.5725229763958,4
"Florida",27.7828877606487,-82.2000523386124,22
"Florida",28.4277555920241,-82.3719679663956,53
"Florida",28.6877884991525,-82.2316193030748,145
"Florida",28.6881777691712,-82.7311709587995,40
"Florida",28.2953917510865,-82.0981006710391,12
"Florida",28.439354448911,-82.6813404454916,13
"Florida",28.0449628283793,-82.3532509263206,111
"Florida",28.3988730913086,-82.4207766130168,112
"Florida",28.0432466339377,-82.7145161681875,7
"Florida",28.1948027411533,-82.0073215562917,734
"Florida",28.50873816745,-82.4361367802668,14
"Florida",28.4740922307653,-82.3049862060763,7
"Florida",28.4889583237061,-81.8832492967668,5
"Florida",28.089004686434,-81.7847949582684,28
"Florida",28.3946286508405,-82.5059928244046,12
"Florida",28.3790912719967,-82.4855391841448,9
"Florida",28.0429378804808,-81.9456542697336,14
"Florida",28.1628445045614,-82.6821576316908,5
"Florida",28.4385307949094,-82.3035333512418,25
"Florida",28.177073776588,-82.1294641242895,15
"Florida",28.1157089987362,-82.6188508472006,11
"Florida",28.1923996285593,-82.053439151223,158
"Florida",28.1733033266907,-82.5486186309319,339
"Florida",27.8053364838531,-82.6463036783572,1
"Florida",28.1451835002342,-82.4852690090958,9
"Florida",28.7405775285849,-82.4191883471395,29
"Florida",27.7734504652733,-82.504845349311,48
"Florida",28.1241495850088,-82.5289015064083,6
"Florida",28.7407609735207,-82.5708078734643,90
"Florida",27.8082188489904,-82.7656497757017,1
"Florida",27.7764080070017,-81.9818729855652,1
"Florida",28.4167586831433,-82.1050218806669,14
"Florida",28.6914198772108,-82.0334556113995,12
"Florida",28.043252439337,-82.3674918936632,8
"Florida",27.7694796140829,-81.8885007649261,77
"Florida",28.6328253535146,-82.0623893588382,12
"Florida",28.7108866473252,-82.408327732661,15
"Florida",28.1540211945364,-81.9762711950644,2
"Florida",27.8557314713077,-82.4303038951076,26
"Florida",27.8863950703351,-82.1418733158681,87
"Florida",27.8587654022092,-82.1246505714554,6
"Florida",28.6003094104642,-82.1882925021529,50
"Florida",28.1194830088468,-82.3977907977134,27
"Florida",27.993469311489,-82.2476648201301,18
"Florida",28.138120392902,-82.5005402089629,59
"Florida",28.5819548162224,-82.7642113449584,7
"Florida",28.0776118835026,-82.1716116347417,16
"Florida",28.2606008959526,-81.9042878280926,1
"Florida",27.940658224147,-82.682066801197,1
"Florida",28.4164385049196,-81.877322952456,41
"Florida",28.524454059411,-82.316599037924,24
"Florida",28.5991318943968,-82.1168485167037,239
"Florida",27.9263366580533,-82.4082311284329,2
"Florida",28.5139280458504,-82.2629798138115,19
"Florida",28.1581339711381,-82.5351267598636,12
"Florida",28.0595993975701,-82.2265555627711,3
"Florida",28.7058932281622,-81.8119202311683,16
"Florida",28.1044869375007,-82.7397031888432,5
"Florida",28.1168956138251,-82.2312750839229,43
"Florida",28.4746209358388,-81.9177679963942,7
"Florida",28.3418512759788,-82.6774789902448,102
"Florida",28.6963554721849,-82.6338451511293,130
"Florida",28.2093234770989,-82.3939350482143,58
"Florida",27.8339290552364,-82.4763923871398,35
"Florida",27.9361976125335,-82.57947818279,16
"Florida",28.3605221517907,-82.4269676014848,4
"Florida",28.6352206958515,-82.1925564216982,20
"Florida",28.0307812905928,-82.459444156808,1
"Florida",27.8512873860134,-82.0450184235416,22
"Florida",28.2057411792746,-82.6766958904519,12
"Florida",27.8061060866864,-82.5003466959644,32
"Florida",28.0901321320386,-82.1307993656557,4
"Florida",28.1970737828931,-82.6258699877254,26
"Florida",28.3818444976175,-82.3965021259684,57
"Florida",28.2046720721816,-82.0083112003814,11
"Florida",28.2897639610862,-81.8961426349889,16
"Florida",27.9834008210862,-82.3635014206703,29
"Florida",28.1586766742227,-82.1387495230484,1
"Florida",27.9027924676018,-82.6663941635817,5
"Florida",28.5498777603322,-82.7471280188366,18
"Florida",28.5540126537496,-81.8856889647033,6
"Florida",28.3031315543746,-81.9435742459792,42
"Florida",28.4671889553835,-81.9551378499783,1
"Florida",28.2522580289339,-82.5157119782708,10
"Florida",28.2256827273929,-82.3918991856809,8
"Florida",28.7385967277048,-82.4725866380214,89
"Florida",28.6444670931494,-82.5745620063573,5
"Florida",27.8458938429655,-82.3483732053611,1
"Florida",28.532224240346,-81.9757339788667,12
"Florida",28.2916883976256,-82.371763287305,34
"Florida",28.0453093572112,-81.82287685313,10
"Florida",28.1108880151121,-82.0989600736249,218
"Florida",28.1612293008772,-82.2902866557307,51
"Florida",28.4812973533815,-82.6807635249171,7
"Florida",28.1869194166327,-82.3876623673897,1
"Florida",28.1240504163841,-82.359200105264,4
"Florida",28.4353148945199,-82.1535212292403,59
"Florida",27.9071721514744,-82.3167580735936,1
"Florida",28.3318507695628,-82.0718673588309,9
"Florida",28.3186602302419,-81.968450017932,12
"Florida",27.8170671231171,-82.2707190014954,25
"Florida",27.911002203921,-82.367117217702,21
"Florida",27.9869320824334,-82.3370152569443,10
"Florida",27.8063029855082,-82.2990065493688,29
"Florida",28.2290182140248,-82.1833237458087,65
"Florida",28.2742036128009,-82.4041493532314,12
"Florida",28.5599160316458,-82.422937227606,77
"Florida",28.6108150131592,-81.8064594987846,2
"Florida",27.8709436579199,-81.9984444467883,2
"Florida",27.8314276780991,-82.411117790227,19
"Florida",28.6800932882877,-82.1896059605825,3
"Florida",28.5116394363401,-81.9587282533358,14
"Florida",28.5281366418173,-82.211508258206,12
"Florida",27.7595977812132,-81.9822051222037,3
"Florida",28.710870126594,-82.4639303080804,24
"Florida",27.7838463376799,-81.7900925094328,187
"Florida",28.075542250747,-82.2165432262301,2
"Florida",27.9568332923634,-82.0790936743907,48
"Florida",28.6575089561345,-82.6882302721098,10
"Florida",28.2919740421755,-82.3355802322804,2
"Florida",28.1980151721334,-82.0534232263054,10
"Florida",28.4020508344808,-82.3075860396094,11
"Florida",28.670574103581,-82.5091238619826,105
"Florida",28.3281634991115,-81.8292572896063,12
"Florida",28.720444111718,-81.8573264991466,91
"Florida",28.6205718071257,-81.8619808496043,30
"Florida",27.9835544429777,-82.3550087536752,2
"Florida",27.7707188081519,-82.6042224443119,32
"Florida",28.7490787863323,-82.5387595954418,4
"Florida",28.7251680349989,-82.3337638873674,10
"Florida",27.9076186382269,-82.3607086177982,7
"Florida",27.8979412027227,-82.4656624851815,1
"Florida",27.9813233319262,-82.6015172588706,52
"Florida",28.7550353786034,-81.8572589314609,38
"Florida",28.7438761467172,-82.1318043109096,54
"Florida",28.3363047671562,-82.6602027150403,32
"Florida",28.3408037073502,-81.9424124918479,12
"Florida",27.8300293431209,-82.539262369468,82
"Florida",28.6924809919262,-82.420817147202,31
"Florida",28.0426642837526,-81.8907502095282,97
"Florida",27.8446598410198,-81.8421821374978,22
"Florida",27.8191247639304,-82.3682604517854,15
"Florida",28.0145543863589,-81.9230980784233,23
"Florida",28.5375952973088,-82.3811679258544,10
"Florida",28.5039012575114,-82.2263186480451,5
"Florida",28.064614438085,-82.6465886269763,7
"Florida",28.1197737831214,-81.8876180825356,70
"Florida",27.8850324310886,-81.8266061215728,5
"Florida",27.9179437829705,-81.7961990036603,52
"Florida",28.0794893457612,-82.7153639832578,3
"Florida",28.3482973320467,-81.976669559681,2
"Florida",28.1770024526456,-81.7696843950145,12
"Florida",27.8971221576037,-81.8608174984876,15
"Florida",27.8601537475886,-82.1630975943591,316
"Florida",27.9603936323954,-82.6501165066912,15
"Florida",28.6443856594676,-82.1168973263885,38
"Florida",28.5042389499547,-81.903591402068,12
"Florida",28.1806312511733,-82.2306494311962,7
"Florida",28.5523399783822,-81.9636162218704,4
"Florida",27.9060840731079,-82.1334562564335,41
"Florida",28.0883836544642,-82.2708860023014,72
"Florida",28.0474812892323,-81.9489797744501,144
"Florida",28.4629803817777,-82.6658502593237,70
"Florida",27.966614475107,-82.5631353256359,8
"Florida",28.0715129318239,-82.5047182966556,57
"Florida",28.281992313551,-82.2224357013657,7
"Florida",27.8956492136756,-82.2416267664704,39
"Florida",28.2316862820705,-81.769965852338,5
"Florida",28.2995153387135,-81.7793374224167,87
"Florida",28.1443600245809,-81.9776713370412,34
"Florida",28.4961746638698,-81.9582356528446,7
"Florida",28.6343962530197,-82.1540473685201,9
"Florida",28.1633494054956,-82.559169755743,10
"Florida",28.3180321998486,-82.7503863754283,3
"Florida",28.1947461351344,-82.3511989044092,2
"Florida",28.4943764599563,-82.2889551883164,130
"Florida",27.8197087725682,-82.5878082762539,10
"Florida",28.489169733232,-81.8923026201848,5
"Florida",27.937613126455,-82.7640641952931,9
"Florida",28.20935435766,-82.1758810407083,172
"Florida",27.9656955977959,-82.0049395782008,2
"Florida",28.6543630690837,-82.5171666103016,46
"Florida",28.4471847907232,-82.7291833171222,46
"Florida",28.6149364946002,-82.2782542788956,2
"Florida",28.1196943359507,-82.3745529839836,35
"Florida",28.1160687593335,-81.7869513011138,5
"Florida",28.741018491896,-82.0634489245314,17
"Florida",27.9471981975773,-81.7843200796816,3
"Florida",28.1685618510062,-82.678468192422,2
"Florida",28.2948594501765,-81.8962885017573,26
"Florida",28.4945259733183,-82.6682772824607,9
"Florida",28.6873013226839,-82.4232688955564,38
"Florida",27.8967375283653,-82.4474982623543,4
"Florida",28.286357802205,-82.282463785221,6
"Florida",28.5562498493643,-81.8142147184882,6
"Florida",28.0888455026841,-81.8239499681696,47
"Florida",28.0701976321695,-82.1000728213295,70
"Florida",28.1088960828317,-82.046588074376,47
"Florida",28.7573014028428,-82.3509732018757,174
"Florida",28.3754301647248,-82.1292623292721,21
"Florida",28.3230989289993,-82.289791117848,1
"Florida",28.680724730814,-82.4220033434286,16
"Florida",27.8496130363608,-82.5717375238493,28
"Florida",28.197508499358,-82.547698635568,16
"Florida",28.6396410517452,-82.0418030928887,5
"Florida",28.2203190483676,-82.4024754219755,6
"Florida",28.0322855348756,-81.9552713585618,2
"Florida",27.9133059774583,-81.7976833977337,20
"Florida",28.3472045283822,-82.5072027740135,34
"Florida",27.9756621807871,-82.6651249192256,5
"Florida",28.5465778190234,-81.8258572653468,43
"Florida",27.8608471051382,-82.0923477664657,9
"Florida",27.8719932265637,-81.9216424580264,1
"Florida",28.5608416698931,-81.8736064214792,13
"Florida",28.0240770178905,-82.373582848075,13
"Florida",27.7649385597149,-82.0557928361997,5
"Florida",28.3026083180273,-82.0921700687214,73
"Florida",27.7690066596085,-82.5483784840509,86
"Florida",28.1376714018231,-82.4124407004166,89
"Florida",28.0390598756319,-81.9124280893776,13
"Florida",27.7666532118862,-82.081409235445,10
"Florida",28.4323570761887,-82.3267219506271,10
"Florida",28.6486444979498,-82.0396481959216,141
"Florida",28.2164377410488,-81.791672237876,6
"Florida",28.4811386189947,-82.5057920699074,16
"Florida",27.7673332517558,-82.2549591022145,24
"Florida",27.8027770382875,-82.3552300945922,3
"Florida",28.2996981892327,-82.220758374042,34
"Florida",27.8273911162803,-82.120074232069,6
"Florida",27.9389732208626,-82.3366400040287,327
"Florida",28.0667525037249,-82.112986336888,1
"Florida",28.671881486295,-82.1088518134385,18
"Florida",27.8792509172169,-82.1060386262435,6
"Florida",27.9486876405833,-82.6294051622573,19
"Florida",28.3685097944515,-82.0795506573814,106
"Florida",28.5031827475002,-82.1183934444163,85
"Florida",28.247953544004,-81.9593330735407,1
"Florida",27.8419269228877,-81.8692129691664,22
"Florida",27.9191208426898,-82.2475940410114,1
"Florida",27.9698041853087,-81.9133928375851,17
"Florida",28.3719373320753,-82.4222035444874,168
"Florida",28.5394224050512,-82.3216568554818,117
"Florida",28.2734513951989,-82.4606833012841,251
"Florida",28.2325046172889,-81.8687238569438,24
"Florida",28.4411198558343,-81.8251028153646,74
"Florida",27.8319904481584,-82.1607416765365,5
"Florida",28.3380537041055,-82.3813077001433,86
"Florida",28.2874352742044,-81.8067441223722,146
"Florida",28.5174292760027,-82.2660441472727,91
"Florida",28.4584571284765,-81.8695698200792,27
"Florida",28.3708937087619,-81.8934766882631,148
"Florida",28.4600123829266,-82.3035511767558,3
"Florida",28.1511364347359,-82.5794398143954,13
"Florida",28.3267282001732,-82.4048077191293,177
"Florida",28.236480510194,-81.8942567447267,128
"Florida",28.2275886119867,-82.4121971588648,204
"Florida",27.93968110751,-82.7458765657685,15
"Florida",28.4730477999953,-82.3045102073412,3
"Florida",28.6756358182581,-81.8875056907601,27
"Florida",28.0280101637879,-82.0220944378126,4
"Florida",28.4338346331903,-81.9973039647631,99
"Florida",27.9863125200907,-82.1495275399249,16
"Florida",28.6370796161761,-82.643741038588,4
"Florida",28.394262589846,-82.066189300229,177
"Florida",28.018281795649,-82.1280180089708,12
"Florida",28.0685465001559,-82.3604256945729,30
"Florida",28.5082374742312,-82.3846431818857,71
"Florida",27.8753977372369,-82.1308962148215,6
"Florida",27.7790726203063,-82.7591672117888,8
"Florida",27.9480435839912,-81.9808012325849,15
"Florida",28.1821654644852,-82.6916706999365,5
"Florida",28.5396191662701,-82.2460633799966,5
"Florida",27.9325558097159,-82.6164281812563,22
"Florida",28.3269357817305,-82.0421295726738,86
"Florida",28.7159274770936,-82.2304246606838,150
"Florida",28.7396720853692,-82.5287451252408,3
"Florida",28.0204558925295,-81.9888370248556,18
"Florida",28.4130045309255,-81.9833607293732,1
"Florida",28.447086356912,-81.9761674464281,94
"Florida",28.0257314959133,-82.2613334133822,226
"Florida",28.4162121967936,-82.1765056282348,52
"Florida",28.4614770718442,-82.0478471552088,3
"Florida",28.4491469628235,-82.3446026341591,1
"Florida",28.7385250023624,-81.7905041498199,8
"Florida",28.2989488091377,-82.4014883860547,18
"Florida",28.5261121095216,-82.2527807892367,34
"Florida",28.5358251324912,-82.7436417657483,4
"Florida",28.3921127772016,-81.8272485062081,11
"Florida",28.0410696618316,-81.8613649571381,76
"Florida",27.9459635676874,-82.0016005630206,33
"Florida",28.5602997740322,-82.5900521275654,11
"Florida",28.5981425064208,-82.085992911325,25
"Florida",28.5114382660074,-82.2680284790296,4
"Florida",28.4593998171447,-82.7388325365793,90
"Florida",28.0244834372831,-82.5396855133187,5
"Florida",27.9005147506075,-82.1565603999953,11
"Florida",28.2071794069895,-81.7771755882605,2
"Florida",28.2874173983989,-82.1012680895693,5
"Florida",28.5835194653889,-82.489314089955,11
"Florida",28.212114896957,-81.7936337871544,9
"Florida",28.524581888091,-82.7009802341528,28
"Florida",28.6380601277167,-82.4267947780501,123
"Florida",28.1097547934448,-81.908009860159,6
"Florida",27.8359038223104,-82.0669280676703,1
"Florida",28.1195437508693,-81.9088321290511,168
"Florida",28.5908396421989,-82.6265712785136,42
"Florida",27.9505178596416,-81.8159128129083,34
"Florida",28.4868686738016,-82.2594271143499,168
"Florida",28.0031306169519,-82.7299341493818,9
"Florida",28.1173279435431,-82.0773464019477,5
"Florida",28.4525159938318,-81.8460673549745,122
"Florida",28.0698210134694,-82.0849294417604,9
"Florida",27.883693351742,-82.6351618598748,2
"Florida",28.6931583770608,-82.0291095440808,25
"Florida",28.0632324920559,-82.297680335778,26
"Florida",28.0034209942503,-82.6137314226545,23
"Florida",28.0520472064206,-82.1247015692826,27
"Florida",27.7822722053213,-82.7442612116757,4
"Florida",28.0116627033392,-81.9931702720534,26
"Florida",27.8866800818184,-82.0203245777703,37
"Florida",28.602858449897,-81.884533716093,2
"Florida",27.9954451772908,-82.6940392558064,2
"Florida",28.3828706653846,-82.3091301514834,67
"Florida",28.318029133469,-82.1507778798297,10
"Florida",27.8487546142248,-82.2952650310073,68
"Florida",28.5101711343566,-81.9792350285753,4
"Florida",28.0136988087149,-82.2985535990048,35
"Florida",27.8282359990814,-82.1711921058196,41
"Florida",28.2955832149425,-81.8065116586696,15
"Florida",28.1292525300348,-82.5925266053129,50
"Florida",28.2710750981757,-82.0499907696686,34
"Florida",28.2487627639027,-82.1734868217792,118
"Florida",28.7290757811686,-82.4859317226402,1
"Florida",27.8867902989557,-81.7820524300515,21
"Florida",28.2482329843158,-82.7175138466592,4
"Florida",28.4935686503129,-82.5992934656862,39
"Florida",28.0875903247913,-82.4328435654353,53
"Florida",28.6725656405149,-82.5903201966613,26
"Florida",28.4145125105103,-82.0762829950146,23
"Florida",28.5474561339767,-82.0244241263318,103
"Florida",28.5365066848287,-81.7865953545153,14
"Florida",28.0828634608594,-82.0772982567615,62
"Florida",28.5985717853589,-82.1851328992817,20
"Florida",28.3164955418149,-82.0508655774939,44
"Florida",28.1740808974543,-82.6065922625895,13
"Florida",27.8798549290338,-81.7880652823552,6
"Florida",28.0927889967395,-82.5038517855174,11
"Florida",28.5400500431249,-81.9397210026692,68
"Florida",28.1425645017123,-82.0181849987313,93
"Florida",28.0166586147213,-81.8702387741833,61
"Florida",27.8267685581056,-82.6996137769494,57
"Florida",27.8117704941949,-82.0288079317726,13
"Florida",28.6385210064297,-82.0672613852258,4
"Florida",27.8831555329786,-82.5868436814818,25
"Florida",28.6897167210525,-82.5021068669922,32
"Florida",28.1783969373034,-82.0691650083355,38
"Florida",28.688363628328,-82.2625716465592,15
"Florida",28.0905302847793,-81.8593306215081,83
"Florida",27.8185317496361,-82.200067318936,29
"Florida",28.5642225231101,-82.7321050560168,1
"Florida",28.1256329124851,-82.2902349158722,4
"Florida",28.477943611663,-81.8424104626357,37
"Florida",28.6157139349786,-81.9496989405781,106
"Florida",27.8179111467732,-82.0908772493314,5
"Florida",28.5322687531413,-82.2003226058624,207
"Florida",28.0869191743957,-81.9510582340482,16
"Florida",28.2108597607409,-81.8820053478304,26
"Florida",27.8939339065516,-82.5604915474142,15
"Florida",28.5266972923243,-82.1334923354044,8
"Florida",28.0581869500281,-82.1354948507689,27
"Florida",27.8959508022351,-82.3836885066304,4
"Florida",27.8457280905975,-81.9723301452651,30
"Florida",28.4641414837504,-82.1926600664921,8
"Florida",28.1047616876719,-82.1546052309751,6
"Florida",28.7383338351326,-82.6077725716933,33
"Florida",28.4915462730976,-82.2987947975818,13
"Florida",28.4214277417456,-82.0806974896296,9
"Florida",28.7454064857272,-82.4412306078776,3
"Florida",28.5354846153466,-81.7904165414694,7
"Florida",28.1258822033239,-82.314013102052,185
"Florida",28.497845361341,-81.775040376193,8
"Florida",28.3885480690339,-82.0843353250131,4
"Florida",28.5947772898769,-82.331697654172,19
"Florida",28.0694397595769,-82.4502219487514,6
"Florida",27.7595461393764,-82.7252125159904,123
"Florida",28.0567420340201,-81.8172490722101,1
"Florida",28.0641828594787,-82.4426338283412,8
"Florida",27.8893183801381,-82.2313027868114,1
"Florida",28.3002039246319,-82.10149563682,192
"Florida",28.6246263995824,-82.1173846041385,35
"Florida",27.7674048911838,-82.4656760261461,26
"Florida",28.6977363448648,-82.3173823866128,21
"Florida",28.4159718804119,-82.4701050680197,6
"Florida",27.7656774119066,-82.3005232743054,1
"Florida",28.145662926702,-82.5547057473633,3
"Florida",27.790222307766,-82.3832092687554,22
"Florida",28.4418587483058,-82.4300685789968,10
"Florida",28.1745063928945,-82.5982580300953,1
"Florida",27.767003040394,-82.6119172067448,2
"Florida",28.6862841452064,-82.3190460113875,19
"Florida",28.6356632668582,-82.4555440391015,24
"Florida",27.8584973324148,-82.3600303965687,1079
"Florida",28.0767282602435,-82.6603420434586,4
"Florida",27.9352071593573,-82.5834283437181,44
"Florida",28.3857300168426,-82.7334309650652,2
"Florida",28.4059729828557,-81.8562228302072,41
"Florida",28.5855077431595,-82.6700279279213,2
"Florida",28.196621772932,-82.6057042565263,14
"Florida",28.3084156018274,-82.2609202740315,14
"Florida",27.9612719198746,-82.292735671119,4
"Florida",28.4062844937259,-82.5420186656594,407
"Florida",28.1392603037936,-81.9912341218043,68
"Florida",28.6688139209116,-82.7486601469174,13
"Florida",28.4801729559956,-82.1617893525,61
"Florida",27.817235509731,-82.5204749153528,3
"Florida",27.8249021969793,-82.0541669830747,16
"Florida",27.9139171450922,-82.101351075533,10
"Florida",28.6750764030555,-82.2839998257879,3
"Florida",28.2723262213228,-82.7047957833457,55
"Florida",28.1988628954684,-82.4156262327052,20
"Florida",27.8622471474634,-82.2429563030202,3
"Florida",28.0657520672364,-82.568164472894,28
"Florida",28.6449517669214,-81.8358974707845,17
"Florida",27.9521159905532,-82.42877999922,7
"Florida",27.7797670062689,-81.9553792599655,13
"Florida",28.1543712204845,-82.0862506921004,140
"Florida",27.8875869662558,-82.3444954664047,11
"Florida",28.3938617425563,-81.8571095466215,19
"Florida",28.4059063560387,-82.5497095495995,25
"Florida",27.981381926086,-81.7773691380463,3
"Florida",28.694652593095,-81.9185068793196,14
"Florida",28.5426462193543,-82.5404496274024,3
"Florida",28.5192273600084,-82.079902494752,1
"Florida",27.791324418137,-82.1134512100435,1
"Florida",28.1965010087995,-82.3723215923711,59
"Florida",28.0213652007339,-82.0465759567052,15
"Florida",28.6409637847507,-82.6474941358503,50
"Florida",28.3158332636637,-82.4954228612661,6
"Florida",27.8708391253428,-82.7398871720835,50
"Florida",28.6768091233505,-82.1694731821373,5
"Florida",28.5043625071237,-82.6407389386624,148
"Florida",28.7282564943714,-82.7468102885942,13
"Florida",28.4403374456858,-82.6318857194457,3
"Florida",27.9818738418223,-82.476583715954,17
"Florida",28.7073436862381,-81.7715771232798,49
"Florida",27.9341674201248,-82.2423969052799,19
"Florida",28.6031126064306,-81.8725268039453,6
"Florida",28.0113539589626,-82.5897409547653,73
"Florida",27.8233409452775,-82.4102010295793,34
"Florida",28.1110809595382,-82.4755488154079,121
"Florida",28.144529165799,-82.2456926207125,1
"Florida",28.0300516957475,-81.9819420072782,8
"Florida",27.8908902631199,-82.2505063192986,18
"Florida",28.046362025995,-81.8342537504687,8
"Florida",28.1508045807538,-82.7074603840775,35
"Florida",28.219508193765,-82.7168841063577,44
"Florida",27.9636966126097,-82.2694337747126,2
"Florida",28.6363912712374,-82.3272285055901,13
"Florida",28.417372844048,-82.240538062255,236
"Florida",27.9069778042437,-82.4606886051662,28
"Florida",28.7501910809485,-82.6618201776474,9
"Florida",28.5132376496738,-81.9609731749698,2
"Florida",28.0940451788308,-82.3798508278161,14
"Florida",28.6228752516733,-82.3602447402264,10
"Florida",28.5652237281726,-82.6433032149981,9
"Florida",28.6171670445299,-82.3714359947081,5
"Florida",28.2365467281604,-82.6409914563011,6
"Florida",28.2952242317667,-82.0931639633674,20
"Florida",28.7218549978977,-82.4315774642929,39
"Florida",28.0166232696326,-82.6452805951304,15
"Florida",28.2017628430446,-82.5972965051952,17
"Florida",28.0121238863619,-82.196701144294,68
"Florida",28.7531425758322,-82.128782527947,100
"Florida",28.0065257273206,-82.0118691972058,5
"Florida",27.9486731678305,-82.7090223680317,61
"Florida",28.3606411205662,-82.0185083439175,62
"Florida",28.3115584190061,-82.5191361205253,25
"Florida",28.2151958074944,-82.6153638078432,24
"Florida",28.3372608615143,-82.107414239512,148
"Florida",28.3392640481295,-82.5784056128069,25
"Florida",27.8781688547285,-82.5377357971921,44
"Florida",28.179904849833,-82.2797468863029,1
"Florida",28.538424456591,-82.0966080114778,77
"Florida",27.8057988631597,-82.1918211578924,58
"Florida",27.9645891977532,-82.4822754433445,14
"Florida",28.4873337246069,-82.5196568073771,45
"Florida",28.5119520589767,-82.6703602950621,114
"Florida",28.7055131093191,-82.5190981844972,150
"Florida",28.2278835939767,-81.7822134906493,42
"Florida",28.280403794354,-82.7192690120611,87
"Florida",27.8792248855868,-82.6099789056062,1
"Florida",27.8573354395164,-82.5583457999929,16
"Florida",27.9253953572886,-82.2684930404249,5
"Florida",28.2770193741714,-82.6825452604863,20
"Florida",27.8428727028483,-82.4049027722396,17
"Florida",27.9826139967015,-82.3697052143581,37
"Florida",28.6527479785552,-82.4910080465089,48
"Florida",28.6597196111513,-82.4289921917554,11
"Florida",28.0734307622595,-82.3723140507537,38
"Florida",28.2536843885725,-82.3066138920441,1
"Florida",28.0095095293188,-82.2538553943924,12
"Florida",28.5915831647405,-82.7343354944206,14
"Florida",28.7333994455227,-82.216067433783,60
"Florida",28.1109777082281,-81.9864069090291,55
"Florida",28.6069540529104,-82.7366220561854,19
"Florida",28.7560171024931,-82.3772663473684,126
"Florida",28.2074048382753,-82.6016090185914,4
"Florida",28.2592099177243,-81.9440371472921,26
"Florida",28.0773598394414,-82.5968477893222,7
"Florida",28.7308335135283,-82.3437798367414,15
"Florida",28.6998868401685,-82.6497189129769,4
"Florida",28.1861067615507,-81.9157699907265,27
"Florida",28.4140252299664,-82.4131147178888,37
"Florida",27.8440917600935,-82.3858364901572,31
"Florida",28.5981103767233,-82.4603664634816,2
"Florida",28.5211654569546,-81.8660439690176,3
"Florida",28.6793597597686,-82.2240970325257,63
"Florida",27.8219713786209,-82.2875774711903,4
"Florida",28.2671120263228,-82.3129876199711,30
"Florida",27.8370093075616,-82.2808439998954,11
"Florida",28.7038132763525,-81.8022777167681,40
"Florida",28.1956051710119,-81.9867287592098,4
"Florida",28.1060266267566,-81.9055549036312,4
"Florida",28.5218245266994,-82.1419801574267,16
"Florida",28.3347412413975,-82.2909726402323,8
"Florida",28.0888040436955,-82.6974865682024,9
"Florida",28.5972375088429,-82.0631795504197,2
"Florida",28.4815586098527,-81.8107239114653,7
"Florida",28.0985678128024,-81.9013026062931,3
"Florida",28.0712226907314,-82.4905053728327,18
"Florida",27.8944194334151,-82.0925259759716,2
"Florida",27.7773204537632,-82.5269289398167,18
"Florida",27.844962091284,-82.7329541905384,8
"Florida",28.6622061537171,-82.624530556339,4
"Florida",28.1268831881286,-82.2871099826481,14
"Florida",28.1184922888467,-82.5740736433837,14
"Florida",28.3256393434537,-82.209283719265,30
"Florida",27.9239336376602,-81.9952068419262,160
"Florida",28.4338249765394,-82.3675524824831,9
"Florida",28.2500523231981,-81.7925324129939,2
"Florida",28.5624344051873,-82.4781245442174,48
"Florida",28.5185930289851,-82.3429974540669,2
"Florida",28.1041893331391,-82.5434399141997,44
"Florida",27.9112508691439,-81.8586605244383,3
"Florida",27.8245550695399,-82.7093705434419,4
"Florida",28.2242224538756,-82.5322125143904,6
"Florida",28.0373371502908,-81.8572388989452,7
"Florida",27.9114017648214,-82.4136725435566,6
"Florida",28.459156412963,-81.915288650158,15
"Florida",28.4011649923457,-82.6426151983507,4
"Florida",28.3955146662017,-81.8478615488458,1
"Florida",28.709475112945,-82.4520616957053,8
"Florida",28.6038349136768,-81.797459272395,10
"Florida",27.7594162326829,-82.0048956162829,33
"Florida",27.9859067291079,-82.6168898425132,12
"Florida",28.4920702002534,-81.8732673192463,39
"Florida",28.234027420968,-82.498391542311,25
"Florida",28.0788888566719,-81.8310295403536,3
"Florida",27.911415149091,-82.0698279975514,103
"Florida",28.6693948429135,-82.2174203870419,12
"Florida",28.4557022693159,-82.6462607930481,61
"Florida",27.8086730103066,-82.3892218973089,12
"Florida",27.7613702659553,-82.4660008609827,110
"Florida",27.8932536846084,-81.9267016732666,6
"Florida",28.6315512101689,-81.8656723938949,6
"Florida",28.0168955576198,-82.4596078840151,286
"Florida",27.9508678578829,-82.0222375616032,163
"Florida",28.0242952770611,-82.3083432719178,38
"Florida",28.0881888837145,-81.9336131116908,3
"Florida",28.7339748513011,-81.9060332285773,11
"Florida",28.6956888526736,-82.0420224009614,48
"Florida",28.1782171894854,-82.2190704017013,2
"Florida",27.8459516303671,-82.4196338448274,36
"Florida",28.754208636569,-82.6380124915923,3
"Florida",27.8377040669845,-82.1017539505448,7
"Florida",27.8430917734338,-82.5377286825861,24
"Florida",28.6656718795245,-81.9867616658631,5
"Florida",28.1819696404097,-82.5869218813788,4
"Florida",28.3213314631546,-82.0892067455753,2
"Florida",27.8329587093146,-82.2967858956728,31
"Florida",27.9000281643646,-82.6295602812498,7
"Florida",28.6449549080396,-82.4317899923373,1
"Florida",28.1321369643381,-82.4552694307241,9
"Florida",27.9140759924019,-82.3573876141637,19
